Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
/tr?fcn=IMDbNext-Client&ht=actionOnly&hr=https%3A%2F%2Fwww.imdb.com%2Ftitle%2Ftt0468569%2F%3Fref_%3Dhm_tpks_i_1_pd_tp1_pbr_ic&isu=false&mid=A1EVAM02EL8SFB&ip=103.252.224.25&pa=nv-menu-open&pc=nm0634240&pt=name&ref=nm_nv_menu_open&sid=138-5170172-6074708&st=1775643122043&spt=main&ua=Mozilla%2F5.0+%28Windows+NT+10.0%3B+Win64%3B+x64%3B+rv%3A149.0%29+Gecko%2F20100101+Firefox%2F149.0&pat=main&lang=en-US&cor=BD&sv=web&sc=200&sn=www.imdb.com&pi=%2Fname%2Fnm0634240%2F&qs=ref_%3Dtt_ov_2_2&rrid=4ACA43E927D74F3198C4-227,100,294,265,273,680,771,247,779,9.000%,1.10288,0.67,1.26
/1/batch/1/OP/A1EVAM02EL8SFB:138-5170172-6074708:0MT20NMWGMC71260YPB5$uedata=s:undefined%3Fld%26v%3D0.343030.0%26id%3D0MT20NMWGMC71260YPB5%26ctb%3D1%26sc0%3DadSlotMount%26bb0%3D918%26pc0%3D919%26ld0%3D919%26t0%3D1775643121336%26pty%3Dname%26spty%3Dmain%26pti%3Dundefined%26tid%3DV6TH9D51ZVMCXW4Z8X48%26aftb%3D1%26lob%3D6:919-201,100,320,307,319,324,969,287,970,100.000%,1.10237,0.24,0.86
/1/batch/1/OP/A1EVAM02EL8SFB:138-5170172-6074708:0MT20NMWGMC71260YPB5$uedata=s:undefined%3Fld%26v%3D0.343030.0%26id%3D0MT20NMWGMC71260YPB5%26ctb%3D1%26sc0%3DadSlotMount%26bb0%3D917%26pc0%3D917%26ld0%3D917%26t0%3D1775643121334%26pty%3Dname%26spty%3Dmain%26pti%3Dundefined%26tid%3DV6TH9D51ZVMCXW4Z8X48%26aftb%3D1%26lob%3D6:917-200,100,308,308,320,322,329,287,448,100.000%,1.10255,0.24,0.86
/1/events/com.amazon.eel.katal.metrics.core.nexus-210,100,298,285,303,315,619,268,823,50.000%,1.10283,0.64,1.26
/-216,100,601,808,843,848,856,316,856,100.000%,1.10249,2.25,1.17
/1/events/com.amazon.eel.katal.metrics.core.nexus-215,100,287,277,290,295,617,263,854,15.000%,1.10381,0.64,1.26
/1/events/com.amazon.eel.katal.metrics.core.nexus-211,100,285,278,291,298,492,265,695,19.000%,1.10390,0.64,1.27
/tr?fcn=IMDbNext-Client&ht=actionOnly&hr=https%3A%2F%2Fwww.imdb.com%2Ftitle%2Ftt0468569%2F%3Fref_%3Dhm_tpks_i_1_pd_tp1_pbr_ic&isu=false&mid=A1EVAM02EL8SFB&ip=103.252.224.25&pa=preview-no-ad&pc=vi103334681&pt=name&ref=nm_ov&sid=138-5170172-6074708&st=1775643123259&spt=main&ua=Mozilla%2F5.0+%28Windows+NT+10.0%3B+Win64%3B+x64%3B+rv%3A149.0%29+Gecko%2F20100101+Firefox%2F149.0&pat=main&lang=en-US&cor=BD&sv=web&sc=200&sn=www.imdb.com&pi=%2Fname%2Fnm0634240%2F&qs=ref_%3Dtt_ov_2_2&rrid=A5F3A6A6CAA94564BEF9-236,100,14,10,15,19,38,8,339,1.000%,1.10721,0.62,1.10
/1/batch/1/OP/A1EVAM02EL8SFB:138-5170172-6074708:0MT20NMWGMC71260YPB5$uedata=s:undefined%3Fld%26v%3D0.343030.0%26id%3D0MT20NMWGMC71260YPB5%26ctb%3D1%26sc0%3DLoadSis%26bb0%3D866%26be0%3D884%26pc0%3D1813%26ld0%3D1813%26t0%3D1775643122230%26pty%3Dname%26spty%3Dmain%26pti%3Dundefined%26tid%3DV6TH9D51ZVMCXW4Z8X48%26aftb%3D1%26lob%3D6:1814-228,100,312,306,320,327,615,287,641,100.000%,1.10379,0.24,0.87
/b-235,100,186,183,195,202,226,168,428,1.000%,1.10533,0.47,0.84
/tr?fcn=IMDbNext-Client&ht=actionOnly&hr=https%3A%2F%2Fwww.imdb.com%2Ftitle%2Ftt0468569%2F%3Fref_%3Dhm_tpks_i_1_pd_tp1_pbr_ic&isu=false&mid=A1EVAM02EL8SFB&ip=103.252.224.25&pa=preview-no-ad&pc=vi103334681&pt=name&ref=nm_ov&sid=138-5170172-6074708&st=1775643123259&spt=main&ua=Mozilla%2F5.0+%28Windows+NT+10.0%3B+Win64%3B+x64%3B+rv%3A149.0%29+Gecko%2F20100101+Firefox%2F149.0&pat=main&lang=en-US&cor=BD&sv=web&sc=200&sn=www.imdb.com&pi=%2Fname%2Fnm0634240%2F&qs=ref_%3Dtt_ov_2_2&rrid=A5F3A6A6CAA94564BEF9-237,100,279,265,272,286,774,251,779,6.000%,1.10442,0.67,1.23
/1/events/com.amazon.csm.customsg.prod-239,100,282,280,295,297,308,267,319,32.000%,1.10402,0.64,1.07
/1/batch/1/OE/-241,100,310,307,318,320,329,286,670,100.000%,1.10370,0.33,0.71
/1/batch/1/OP/A1EVAM02EL8SFB:138-5170172-6074708:0MT20NMWGMC71260YPB5$uedata=s:undefined%3Fat%26v%3D0.343030.0%26id%3D0MT20NMWGMC71260YPB5%26m%3D1%26sc%3Dcsa%3Alcp%26lcp%3D366%26pc%3D3784%26at%3D3784%26t%3D1775643124201%26ec%3D1%26ecf%3D0%26pty%3Dname%26spty%3Dmain%26pti%3Dundefined%26tid%3DV6TH9D51ZVMCXW4Z8X48%26aftb%3D1%26lob%3D6:3784-240,100,308,306,319,320,383,286,444,100.000%,1.10367,0.24,0.87
/1/batch/1/OP/A1EVAM02EL8SFB:138-5170172-6074708:0MT20NMWGMC71260YPB5$uedata=s:undefined%3Fat%26v%3D0.343030.0%26id%3D0MT20NMWGMC71260YPB5%26m%3D1%26sc%3Dcsa%3Avl100%26vl100%3D2205%26pc%3D3808%26at%3D3808%26t%3D1775643124225%26pty%3Dname%26spty%3Dmain%26pti%3Dundefined%26tid%3DV6TH9D51ZVMCXW4Z8X48%26aftb%3D1%26lob%3D6:3808-245,100,306,305,319,322,329,285,352,99.000%,1.10368,0.24,0.86
/1/batch/1/OP/A1EVAM02EL8SFB:138-5170172-6074708:0MT20NMWGMC71260YPB5$uedata=s:undefined%3Fat%26v%3D0.343030.0%26id%3D0MT20NMWGMC71260YPB5%26m%3D1%26sc%3Dcsa%3Avl50%26vl50%3D344%26pc%3D3806%26at%3D3806%26t%3D1775643124223%26pty%3Dname%26spty%3Dmain%26pti%3Dundefined%26tid%3DV6TH9D51ZVMCXW4Z8X48%26aftb%3D1%26lob%3D6:3806-244,100,311,306,321,326,477,287,607,100.000%,1.10370,0.24,0.85
/1/batch/1/OP/A1EVAM02EL8SFB:138-5170172-6074708:0MT20NMWGMC71260YPB5$uedata=s:undefined%3Fat%26v%3D0.343030.0%26id%3D0MT20NMWGMC71260YPB5%26m%3D1%26sc%3Dcsa%3Avl90%26vl90%3D1264%26pc%3D3807%26at%3D3807%26t%3D1775643124224%26pty%3Dname%26spty%3Dmain%26pti%3Dundefined%26tid%3DV6TH9D51ZVMCXW4Z8X48%26aftb%3D1%26lob%3D6:3807-243,100,312,307,320,327,518,287,565,100.000%,1.10374,0.24,0.86
/1/events/com.amazon.csm.csa.prod-238,100,294,290,301,307,340,276,590,72.000%,1.10378,0.64,88.72
/chart/top/-242,100,294,283,295,312,516,266,762,42.000%,1.10372,3.00,0.58
/?operationName=Top250MoviesPagination&variables=%7B%22first%22%3A125%2C%22locale%22%3A%22en-US%22%7D&extensions=%7B%22persistedQuery%22%3A%7B%22sha256Hash%22%3A%223fe684000f533f225ba87cf001ef821c0c7de23a2644f7a27acebb04d85d974f%22%2C%22version%22%3A1%7D%7D-251,100,18,19,26,27,34,9,54,0.000%,1.10697,0.76,0.97
/1/events/com.amazon.csm.csa.prod-246,100,296,280,288,296,885,268,1172,17.000%,1.10375,0.64,8.68
/?operationName=TitleTopGenres&variables=%7B%22locale%22%3A%22en-US%22%7D&extensions=%7B%22persistedQuery%22%3A%7B%22sha256Hash%22%3A%220c40619c605db369439327607ffc3017e7ce2073e979f7f7f2b3ac1b8129c6aa%22%2C%22version%22%3A1%7D%7D-259,100,12,11,16,25,62,8,67,0.000%,1.10704,0.76,0.94
/-260,100,12,11,15,17,22,9,35,0.000%,1.10704,1.28,1.16
/-252,100,49,13,26,440,512,10,621,7.000%,1.09965,9.13,1.18
/-247,100,819,889,914,928,941,382,947,100.000%,1.09420,1.34,1.65
/-250,100,697,841,869,886,986,322,1022,100.000%,1.09937,2.46,4.53
/1/batch/1/OP/A1EVAM02EL8SFB:138-5170172-6074708:D68WJ15S8Y9E576Z7SEJ$uedata=s:undefined%3Fld%26v%3D0.343030.0%26id%3DD68WJ15S8Y9E576Z7SEJ%26sw%3D1920%26sh%3D1080%26vw%3D1920%26vh%3D947%26m%3D1%26sc%3DD68WJ15S8Y9E576Z7SEJ%26ue%3D0%26bb%3D135%26be%3D169%26fcp%3D251%26fn%3D534%26pc%3D539%26tc%3D-2598%26na_%3D-2598%26ul_%3D-19%26_ul%3D-13%26rd_%3D-1775643126727%26_rd%3D-1775643126727%26fe_%3D-2520%26lk_%3D-2500%26_lk%3D-2499%26co_%3D-2498%26_co%3D-2497%26sc_%3D-2497%26rq_%3D-2497%26rs_%3D-2495%26_rs%3D-2495%26dl_%3D-19%26di_%3D207%26de_%3D535%26_de%3D535%26_dc%3D536%26ld_%3D536%26_ld%3D-1775643126727%26ntd%3D-2%26ty%3D0%26rc%3D0%26hob%3D0%26hoe%3D0%26ld%3D539%26t%3D1775643127266%26ctb%3D1%26rt%3D__ld%3A33-29-4-0-2-4-0%26csmtags%3Dfls-na-amazon-com%7Cadblk_no%7Ccsm-feature-touch-enabled%3Afalse%26viz%3Dvisible%3A0%26pty%3Dchart%26spty%3Dtop250movie%26pti%3Dundefined%26tid%3DV6TH9D51ZVMCXW4Z8X48%26aftb%3D1%26ui%3D2%26lob%3D6:540-248,100,310,307,320,325,366,286,648,100.000%,1.10706,0.24,1.52
/-258,100,669,825,844,851,870,304,1063,100.000%,1.10677,2.26,1.17
/1/batch/1/OP/A1EVAM02EL8SFB:138-5170172-6074708:D68WJ15S8Y9E576Z7SEJ$uedata=s:undefined%3Fld%26v%3D0.343030.0%26id%3DD68WJ15S8Y9E576Z7SEJ%26sc0%3DLoadAds%26bb0%3D0%26be0%3D114%26pc0%3D115%26ld0%3D115%26t0%3D1775643126842%26sc1%3DLoadStyledComponents%26bb1%3D115%26be1%3D132%26pc1%3D132%26ld1%3D132%26t1%3D1775643126859%26sc2%3DLoadFonts%26bb2%3D133%26be2%3D229%26pc2%3D229%26ld2%3D229%26t2%3D1775643126956%26sc3%3DLoadIcons%26bb3%3D134%26be3%3D134%26pc3%3D134%26ld3%3D134%26t3%3D1775643126861%26sc4%3DimdbHeader%26bb4%3D143%26be4%3D144%26pc4%3D144%26ld4%3D144%26t4%3D1775643126871%26sc5%3DLoadFooterJS%26bb5%3D162%26be5%3D163%26pc5%3D163%26ld5%3D163%26t5%3D1775643126890%26sc6%3DcsmCELLSframework%26bb6%3D169%26pc6%3D169%26ld6%3D169%26t6%3D1775643126896%26sc7%3DcsmCELLSpdm%26bb7%3D169%26pc7%3D188%26ld7%3D188%26t7%3D1775643126915%26sc8%3DcsmCELLSvpm%26bb8%3D188%26pc8%3D188%26ld8%3D188%26t8%3D1775643126915%26sc9%3DcsmCELLSfem%26bb9%3D188%26pc9%3D188%26ld9%3D188%26t9%3D1775643126915%26sc10%3DadSlotMount%26bb10%3D533%26pc10%3D533%26ld10%3D533%26t10%3D1775643127260%26sc11%3DMountReactJS%26pc11%3D534%26ld11%3D534%26t11%3D1775643127261%26ctb%3D1:540-249,100,307,306,320,324,345,287,347,100.000%,1.10692,0.24,1.75
/1/batch/1/OP/A1EVAM02EL8SFB:138-5170172-6074708:D68WJ15S8Y9E576Z7SEJ$uedata=s:undefined%3Fat%26v%3D0.343030.0%26id%3DD68WJ15S8Y9E576Z7SEJ%26m%3D1%26sc%3Dcsa%3Avl50%26vl50%3D657%26pc%3D670%26at%3D670%26t%3D1775643127397%26pty%3Dchart%26spty%3Dtop250movie%26pti%3Dundefined%26tid%3DV6TH9D51ZVMCXW4Z8X48%26aftb%3D1%26lob%3D6:670-254,100,307,306,318,322,337,286,441,100.000%,1.10683,0.24,0.86
/1/batch/1/OP/A1EVAM02EL8SFB:138-5170172-6074708:D68WJ15S8Y9E576Z7SEJ$uedata=s:undefined%3Fat%26v%3D0.343030.0%26id%3DD68WJ15S8Y9E576Z7SEJ%26m%3D1%26sc%3Dcsa%3Avl100%26vl100%3D657%26pc%3D671%26at%3D671%26t%3D1775643127398%26pty%3Dchart%26spty%3Dtop250movie%26pti%3Dundefined%26tid%3DV6TH9D51ZVMCXW4Z8X48%26aftb%3D1%26lob%3D6:671-255,100,306,306,320,321,327,286,328,100.000%,1.10664,0.24,0.86
/1/batch/1/OP/A1EVAM02EL8SFB:138-5170172-6074708:D68WJ15S8Y9E576Z7SEJ$uedata=s:undefined%3Fat%26v%3D0.343030.0%26id%3DD68WJ15S8Y9E576Z7SEJ%26m%3D1%26sc%3Dcsa%3Avl90%26vl90%3D657%26pc%3D671%26at%3D671%26t%3D1775643127398%26pty%3Dchart%26spty%3Dtop250movie%26pti%3Dundefined%26tid%3DV6TH9D51ZVMCXW4Z8X48%26aftb%3D1%26lob%3D6:671-253,100,307,306,319,323,332,286,495,100.000%,1.10651,0.24,0.86
/1/batch/1/OP/A1EVAM02EL8SFB:138-5170172-6074708:D68WJ15S8Y9E576Z7SEJ$uedata=s:undefined%3Fat%26v%3D0.343030.0%26id%3DD68WJ15S8Y9E576Z7SEJ%26m%3D1%26sc%3Dcsa%3Alcp%26lcp%3D251%26pc%3D672%26at%3D672%26t%3D1775643127399%26pty%3Dchart%26spty%3Dtop250movie%26pti%3Dundefined%26tid%3DV6TH9D51ZVMCXW4Z8X48%26aftb%3D1%26lob%3D6:672-256,100,310,306,321,327,427,287,505,100.000%,1.10639,0.24,0.86
/1/events/com.amazon.eel.katal.metrics.core.nexus-263,100,289,285,297,302,341,266,618,50.000%,1.10672,0.64,1.27
/1/events/com.amazon.eel.katal.metrics.core.nexus-261,100,283,278,289,295,463,264,523,17.000%,1.10689,0.64,1.26
/1/events/com.amazon.eel.katal.metrics.core.nexus-262,100,278,277,287,289,297,265,337,14.000%,1.10709,0.64,1.27
/1/batch/1/OP/A1EVAM02EL8SFB:138-5170172-6074708:D68WJ15S8Y9E576Z7SEJ$uedata=s:undefined%3Fld%26v%3D0.343030.0%26id%3DD68WJ15S8Y9E576Z7SEJ%26ctb%3D1%26sc0%3DadSlotMount%26bb0%3D688%26pc0%3D688%26ld0%3D688%26t0%3D1775643127415%26pty%3Dchart%26spty%3Dtop250movie%26pti%3Dundefined%26tid%3DV6TH9D51ZVMCXW4Z8X48%26aftb%3D1%26lob%3D6:688-264,100,308,307,318,326,338,288,495,100.000%,1.10668,0.24,0.87
/1/batch/1/OP/A1EVAM02EL8SFB:138-5170172-6074708:D68WJ15S8Y9E576Z7SEJ$uedata=s:undefined%3Fld%26v%3D0.343030.0%26id%3DD68WJ15S8Y9E576Z7SEJ%26ctb%3D1%26sc0%3DLoadSis%26bb0%3D646%26be0%3D656%26pc0%3D1546%26ld0%3D1546%26t0%3D1775643128273%26pty%3Dchart%26spty%3Dtop250movie%26pti%3Dundefined%26tid%3DV6TH9D51ZVMCXW4Z8X48%26aftb%3D1%26lob%3D6:1546-265,100,311,306,319,325,565,287,575,100.000%,1.10657,0.24,0.88
/b-266,100,187,182,194,197,237,169,470,1.000%,1.10803,0.48,0.82
/?operationName=Top250MoviesPagination&variables=%7B%22after%22%3A%22eyJlc1Rva2VuIjpbIjEyNSJdLCJmaWx0ZXIiOiJ7XCJjaGFydFwiOntcImNoYXJ0VHlwZVwiOlwiVE9QX1JBVEVEX01PVklFU1wifSxcImxhbmd1YWdlXCI6XCJlbi1VU1wiLFwicmVzdWx0SW5kZXhcIjoxMjR9Iiwic2lnIjoiYjViNjQxM2M5OWY2NWJhNTk1Mzg5MWM2YjdkMDJhYjNkNmYzM2E0ZjhlODQyMGNlZGQ2NmJhMDlmY2M4YjQxMCJ9%22%2C%22first%22%3A125%2C%22locale%22%3A%22en-US%22%7D&extensions=%7B%22persistedQuery%22%3A%7B%22sha256Hash%22%3A%223fe684000f533f225ba87cf001ef821c0c7de23a2644f7a27acebb04d85d974f%22%2C%22version%22%3A1%7D%7D-267,100,18,17,26,27,36,9,98,0.000%,1.11004,0.76,1.28
/-268,100,57,13,40,489,534,10,560,9.000%,1.11006,9.97,1.50
/api/_ajax/metrics/ops/-269,100,320,292,366,442,852,276,854,80.000%,1.11167,0.97,1.81
/1/events/com.amazon.csm.customsg.prod-272,100,283,282,295,299,307,268,319,38.000%,1.11178,0.64,1.09
/1/batch/1/OE/-270,100,316,307,321,325,571,286,867,100.000%,1.11144,0.34,0.71
/1/events/com.amazon.csm.csa.prod-271,100,288,287,297,304,345,273,369,57.000%,1.11161,0.64,49.37
/1/events/com.amazon.csm.csa.prod-274,100,295,279,288,296,839,265,854,14.000%,1.11170,0.64,2.33
/api/_ajax/metrics/ops/-275,100,333,281,381,552,808,267,2372,36.000%,1.11133,0.97,1.39
/title/tt0111161/-273,100,297,278,287,341,768,264,787,13.000%,1.11130,3.03,0.59
/1/events/com.amazon.csm.csa.prod-276,100,279,277,288,299,323,265,337,18.000%,1.11136,0.64,3.64
/?operationName=ReviewSummary&variables=%7B%22id%22%3A%22tt0111161%22%2C%22locale%22%3A%22en-US%22%7D&extensions=%7B%22persistedQuery%22%3A%7B%22sha256Hash%22%3A%22d4e548891fd486aa7f4197fb818fa47354c28213174f746d21f4a7739e918e89%22%2C%22version%22%3A1%7D%7D-280,100,21,19,26,34,37,10,261,0.000%,1.11460,0.76,0.97
/?operationName=PersonalizedUserData&variables=%7B%22fetchOtherUserRating%22%3Afalse%2C%22idArray%22%3A%5B%22tt0468569%22%2C%22tt0109830%22%2C%22tt0068646%22%2C%22tt0137523%22%2C%22tt0114369%22%2C%22tt1375666%22%2C%22tt0816692%22%2C%22tt0110912%22%2C%22tt0120689%22%2C%22tt0108052%22%2C%22tt0071562%22%2C%22tt0167260%22%5D%2C%22includeUserData%22%3Afalse%2C%22includeWatchedData%22%3Afalse%2C%22locale%22%3A%22en-US%22%2C%22location%22%3A%7B%22latLong%22%3A%7B%22lat%22%3A%2223.72%22%2C%22long%22%3A%2290.41%22%7D%7D%7D&extensions=%7B%22persistedQuery%22%3A%7B%22sha256Hash%22%3A%227c4e0771d67f21fc27fd44fc46d49cc589225a9c5e63e51cc0b8d42f39ee99cc%22%2C%22version%22%3A1%7D%7D-282,100,13,11,19,29,62,8,74,0.000%,1.11481,0.76,1.43
/?operationName=HERO_WATCH_BOX&variables=%7B%22heroNowDateDay%22%3A8%2C%22heroNowDateMonth%22%3A4%2C%22heroNowDateYear%22%3A2026%2C%22heroYesterdayDateDay%22%3A7%2C%22heroYesterdayDateMonth%22%3A4%2C%22heroYesterdayDateYear%22%3A2026%2C%22id%22%3A%22tt0111161%22%2C%22includeUserPreferredServices%22%3Afalse%2C%22locale%22%3A%22en-US%22%2C%22location%22%3A%7B%22latLong%22%3A%7B%22lat%22%3A%2223.72%22%2C%22long%22%3A%2290.41%22%7D%7D%7D&extensions=%7B%22persistedQuery%22%3A%7B%22sha256Hash%22%3A%2245a4e574562d71de9f5c7efe76d5e47a08f06457c6a69749802218db5162f3d6%22%2C%22version%22%3A1%7D%7D-281,100,12,11,16,19,36,8,42,0.000%,1.11477,0.76,1.34
/?operationName=ReactionsForEntities&variables=%7B%22aggregateEntityIds%22%3A%5B%22vi3877612057%22%2C%22vi976077081%22%2C%22vi2425798425%22%2C%22vi2910632473%22%2C%22vi2032974361%22%2C%22vi1874967321%22%5D%2C%22userEntityIds%22%3A%5B%5D%7D&extensions=%7B%22persistedQuery%22%3A%7B%22sha256Hash%22%3A%2260c3e6ca9f78c1562108efac862e83d46807e873ed461a3692959fa4c9a780e8%22%2C%22version%22%3A1%7D%7D-290,100,11,11,13,19,24,8,26,0.000%,1.11479,0.76,1.12
/vi3877612057/hls-preview-ab1a76ea-87f8-41cf-88e4-db41298660e8.m3u8-297,100,18,16,26,29,38,10,41,0.000%,1.11474,0.82,0.95
/tr?fcn=IMDbNext-Client&ht=actionOnly&hr=https%3A%2F%2Fwww.imdb.com%2Fchart%2Ftop%2F%3Fref_%3Dnm_nv_menu&isu=false&mid=A1EVAM02EL8SFB&ip=103.252.224.25&pa=preview-playerready&pc=vi3877612057&pt=title&ref=tt_ov&sid=138-5170172-6074708&st=1775643137618&spt=main&ua=Mozilla%2F5.0+%28Windows+NT+10.0%3B+Win64%3B+x64%3B+rv%3A149.0%29+Gecko%2F20100101+Firefox%2F149.0&pat=main&lang=en-US&cor=BD&sv=web&sc=200&sn=www.imdb.com&pi=%2Ftitle%2Ftt0111161%2F&qs=ref_%3Dchttp_t_1&rrid=08997285F3054429B1DE-298,100,16,15,22,31,45,9,48,0.000%,1.11491,0.62,1.09
/-277,100,867,895,915,923,990,384,1106,100.000%,1.10560,1.34,1.66
/-283,100,713,790,808,813,844,265,845,98.000%,1.09459,1.37,1.17
/tr?fcn=IMDbNext-Client&ht=actionOnly&hr=https%3A%2F%2Fwww.imdb.com%2Fchart%2Ftop%2F%3Fref_%3Dnm_nv_menu&isu=false&mid=A1EVAM02EL8SFB&ip=103.252.224.25&pa=nv-menu-open&pc=tt0111161&pt=title&ref=tt_nv_menu_open&sid=138-5170172-6074708&st=1775643137872&spt=main&ua=Mozilla%2F5.0+%28Windows+NT+10.0%3B+Win64%3B+x64%3B+rv%3A149.0%29+Gecko%2F20100101+Firefox%2F149.0&pat=main&lang=en-US&cor=BD&sv=web&sc=200&sn=www.imdb.com&pi=%2Ftitle%2Ftt0111161%2F&qs=ref_%3Dchttp_t_1&rrid=34E9F54188F4458BBF32-300,100,12,11,15,19,29,9,49,0.000%,1.10403,0.61,1.08
/-285,100,638,775,805,809,913,275,1138,91.000%,1.09522,1.21,1.53
/tr?fcn=IMDbNext-Client&ht=actionOnly&hr=https%3A%2F%2Fwww.imdb.com%2Fchart%2Ftop%2F%3Fref_%3Dnm_nv_menu&isu=false&mid=A1EVAM02EL8SFB&ip=103.252.224.25&pa=preview-playerready&pc=vi3877612057&pt=title&ref=tt_ov&sid=138-5170172-6074708&st=1775643137618&spt=main&ua=Mozilla%2F5.0+%28Windows+NT+10.0%3B+Win64%3B+x64%3B+rv%3A149.0%29+Gecko%2F20100101+Firefox%2F149.0&pat=main&lang=en-US&cor=BD&sv=web&sc=200&sn=www.imdb.com&pi=%2Ftitle%2Ftt0111161%2F&qs=ref_%3Dchttp_t_1&rrid=08997285F3054429B1DE-299,100,271,265,273,277,482,248,570,3.000%,1.09566,0.66,1.21
/-284,100,548,675,801,811,835,255,951,94.000%,1.08962,1.13,1.61
/1/batch/1/OP/A1EVAM02EL8SFB:138-5170172-6074708:A23EYHR16B5DEGKV2KJT$uedata=s:undefined%3Fld%26v%3D0.343030.0%26id%3DA23EYHR16B5DEGKV2KJT%26sw%3D1920%26sh%3D1080%26vw%3D1920%26vh%3D947%26m%3D1%26sc%3DA23EYHR16B5DEGKV2KJT%26ue%3D0%26bb%3D184%26af%3D203%26cf%3D275%26be%3D284%26fcp%3D255%26fn%3D1150%26pc%3D1181%26tc%3D-4466%26na_%3D-4466%26ul_%3D-31%26_ul%3D-29%26rd_%3D-1775643135792%26_rd%3D-1775643135792%26fe_%3D-4463%26lk_%3D-4379%26_lk%3D-4379%26co_%3D-4379%26_co%3D-4378%26sc_%3D-4378%26rq_%3D-4378%26rs_%3D-4377%26_rs%3D-4377%26dl_%3D-31%26di_%3D309%26de_%3D1163%26_de%3D1165%26_dc%3D1172%26ld_%3D1173%26_ld%3D-1775643135792%26ntd%3D-8%26ty%3D0%26rc%3D0%26hob%3D0%26hoe%3D0%26ld%3D1181%26t%3D1775643136973%26ctb%3D1%26rt%3Dcf%3A54-42-4-8-3-4-0_af%3A54-42-4-8-3-4-1_ld%3A55-42-4-8-3-5-0%26csmtags%3Dfls-na-amazon-com%26viz%3Dvisible%3A0%26pty%3Dtitle%26spty%3Dmain%26pti%3Dundefined%26tid%3DV6TH9D51ZVMCXW4Z8X48%26aftb%3D1%26lob%3D6:1184-278,100,315,309,325,328,578,287,616,100.000%,1.08942,0.24,1.51
